date,channel,spend,impressions,clicks
2024-11-23,Paid Search,1927.21,79101,2508
2024-11-23,Email,214.75,13619,811
2024-11-23,Social,1265.42,59607,1582
2024-11-23,Marketplace,729.19,43791,1451
2024-11-23,Direct,88.96,4092,204
2024-11-24,Organic Search,278.46,19819,851
2024-11-24,Paid Search,2005.23,110285,3363
2024-11-24,Email,158.66,11120,899
2024-11-24,Social,1175.24,65320,1405
2024-11-24,Marketplace,645.99,37244,1410
2024-11-24,Direct,135.82,5720,287
2024-11-25,Organic Search,301.27,13804,595
2024-11-25,Paid Search,1949.22,119909,3665
2024-11-25,Email,187.39,7850,604
2024-11-25,Social,1340.57,79719,1840
2024-11-25,Marketplace,634.21,41394,1360
2024-11-25,Direct,67.65,2596,136
2024-11-26,Organic Search,331.25,16784,775
2024-11-26,Paid Search,1957.31,135420,3800
2024-11-26,Email,278.57,19380,1584
2024-11-26,Social,1259.78,51514,1108
2024-11-26,Marketplace,648.67,35292,1337
2024-11-26,Direct,45.98,3085,175
2024-11-27,Organic Search,280.54,13611,562
2024-11-27,Paid Search,1990.18,131928,3602
2024-11-27,Email,227.40,10176,700
2024-11-27,Social,1301.29,86405,2112
2024-11-27,Marketplace,640.34,32389,1283
2024-11-27,Direct,155.40,10938,418
2024-11-28,Organic Search,258.74,10487,430
2024-11-28,Paid Search,2022.03,106805,3385
2024-11-28,Email,340.16,17807,1225
2024-11-28,Social,1308.62,78528,1984
2024-11-28,Marketplace,697.91,28574,1030
2024-11-28,Direct,185.16,13288,776
2024-11-29,Organic Search,306.12,20039,966
2024-11-29,Paid Search,1937.43,114076,3485
2024-11-29,Email,278.45,17893,1174
2024-11-29,Social,1251.23,48186,1238
2024-11-29,Marketplace,677.33,35638,1082
2024-11-29,Direct,76.77,3284,165
2024-11-30,Organic Search,243.99,14430,613
2024-11-30,Paid Search,1994.34,129007,4551
2024-11-30,Email,170.47,9712,671
2024-11-30,Social,1244.04,52277,1278
2024-11-30,Marketplace,600.65,35911,1319
2024-11-30,Direct,116.29,4540,225
2024-12-01,Organic Search,317.01,15959,617
2024-12-01,Paid Search,1997.41,136804,3691
2024-12-01,Email,285.94,12095,879
2024-12-01,Social,1332.45,90553,2213
2024-12-01,Marketplace,672.64,44983,1516
2024-12-01,Direct,72.92,4831,222
2024-12-02,Organic Search,305.06,21733,974
2024-12-02,Paid Search,1964.11,137649,4248
2024-12-02,Email,261.03,11154,737
2024-12-02,Social,1357.35,67067,1775
2024-12-02,Marketplace,625.74,33576,1629
2024-12-02,Direct,45.42,2762,150
2024-12-03,Organic Search,327.09,19125,906
2024-12-03,Paid Search,1976.84,120352,3533
2024-12-03,Email,305.87,14538,897
2024-12-03,Social,1268.23,88723,1993
2024-12-03,Marketplace,645.68,27629,1080
2024-12-03,Direct,151.51,8784,439
2024-12-04,Organic Search,225.22,15309,719
2024-12-04,Paid Search,2006.56,126148,3720
2024-12-04,Email,224.97,14846,1120
2024-12-04,Social,1296.19,70678,1912
2024-12-04,Marketplace,692.90,44694,1544
2024-12-04,Direct,174.60,7475,452
2024-12-05,Organic Search,327.94,21721,864
2024-12-05,Paid Search,1978.16,124558,3775
2024-12-05,Email,319.89,22220,1651
2024-12-05,Social,1357.32,95449,2211
2024-12-05,Marketplace,644.15,27456,1065
2024-12-05,Direct,143.13,6303,291
2024-12-06,Organic Search,334.43,16438,818
2024-12-06,Paid Search,1969.90,75195,1846
2024-12-06,Email,274.57,19258,1472
2024-12-06,Social,1334.45,81963,1906
2024-12-06,Marketplace,668.63,28505,988
2024-12-06,Direct,75.03,5233,287
2024-12-07,Organic Search,376.23,19069,756
2024-12-07,Paid Search,1972.57,98527,3069
2024-12-07,Email,164.44,11553,762
2024-12-07,Social,1374.80,97804,2653
2024-12-07,Marketplace,610.15,41564,1345
2024-12-07,Direct,178.48,7305,433
2024-12-08,Organic Search,312.90,21253,977
2024-12-08,Paid Search,1990.88,130952,3709
2024-12-08,Email,233.30,13382,913
2024-12-08,Social,1331.71,53814,1384
2024-12-08,Marketplace,642.82,24748,982
2024-12-08,Direct,148.00,9150,464
2024-12-09,Organic Search,325.37,17941,786
2024-12-09,Paid Search,2008.82,98684,2599
2024-12-09,Email,207.77,8890,764
2024-12-09,Social,1284.66,74722,1764
2024-12-09,Marketplace,598.79,31144,1057
2024-12-09,Direct,138.36,9757,541
2024-12-10,Organic Search,311.55,19600,756
2024-12-10,Paid Search,2077.45,115295,3381
2024-12-10,Email,313.02,20459,1605
2024-12-10,Social,1340.43,92030,2194
2024-12-10,Marketplace,678.26,31719,1150
2024-12-10,Direct,155.29,8865,475
2024-12-11,Organic Search,283.06,12519,520
2024-12-11,Paid Search,1967.22,139687,4416
2024-12-11,Email,245.89,13004,748
2024-12-11,Social,1244.30,57519,1384
2024-12-11,Marketplace,700.11,39218,1416
2024-12-11,Direct,85.52,4836,264
2024-12-12,Organic Search,354.38,15801,716
2024-12-12,Paid Search,1878.28,135009,3734
2024-12-12,Email,362.53,19980,1169
2024-12-12,Social,1226.12,59845,1358
2024-12-12,Marketplace,697.76,45441,2189
2024-12-12,Direct,55.82,2891,124
2024-12-13,Organic Search,317.86,15688,709
2024-12-13,Paid Search,1966.47,93225,3016
2024-12-13,Email,272.01,16069,1180
2024-12-13,Social,1315.91,67769,1849
2024-12-13,Marketplace,692.89,45757,1866
2024-12-13,Direct,69.17,3412,162
2024-12-14,Organic Search,311.51,17062,708
2024-12-14,Paid Search,1993.95,120926,3056
2024-12-14,Email,155.67,6443,389
2024-12-14,Social,1362.26,87842,2256
2024-12-14,Marketplace,705.23,50447,1880
2024-12-14,Direct,155.90,7487,394
2024-12-15,Organic Search,373.75,14888,612
2024-12-15,Paid Search,2012.70,78110,2252
2024-12-15,Email,223.63,10275,647
2024-12-15,Social,1390.13,85845,1601
2024-12-15,Marketplace,712.25,27081,1067
2024-12-15,Direct,137.32,7262,389
2024-12-16,Organic Search,279.50,15998,842
2024-12-16,Paid Search,2035.79,88290,2654
2024-12-16,Email,161.45,11179,879
2024-12-16,Social,1369.11,62015,1593
2024-12-16,Marketplace,683.87,46413,1631
2024-12-16,Direct,180.69,11082,555
2024-12-17,Organic Search,307.47,18140,933
2024-12-17,Paid Search,2064.98,145579,4601
2024-12-17,Email,208.37,12906,925
2024-12-17,Social,1380.81,78326,1740
2024-12-17,Marketplace,754.80,43821,1532
2024-12-17,Direct,109.59,5023,266
2024-12-18,Organic Search,312.07,11961,502
2024-12-18,Paid Search,1944.95,115042,4237
2024-12-18,Email,310.07,11911,812
2024-12-18,Social,1333.72,50817,1083
2024-12-18,Marketplace,630.83,42809,2001
2024-12-18,Direct,68.83,4250,234
2024-12-19,Organic Search,313.68,17708,745
2024-12-19,Paid Search,1968.48,138746,3491
2024-12-19,Email,326.75,19253,1358
2024-12-19,Social,1447.10,72661,1469
2024-12-19,Marketplace,695.72,35279,1220
2024-12-19,Direct,94.12,4732,239
2024-12-20,Organic Search,327.48,23174,1038
2024-12-20,Paid Search,1988.15,119090,3446
2024-12-20,Email,196.83,13596,1038
2024-12-20,Social,1368.18,77423,1863
2024-12-20,Marketplace,684.54,27038,889
2024-12-20,Direct,106.23,5766,274
2024-12-21,Organic Search,306.65,19124,993
2024-12-21,Paid Search,2109.77,121078,3573
2024-12-21,Email,221.04,15638,1280
2024-12-21,Social,1341.25,51094,1354
2024-12-21,Marketplace,652.80,43629,1669
2024-12-21,Direct,139.82,6349,359
2024-12-22,Organic Search,257.85,10437,382
2024-12-22,Paid Search,2060.46,96168,3321
2024-12-22,Email,259.00,10773,730
2024-12-22,Social,1338.90,53662,1317
2024-12-22,Marketplace,740.15,45803,2207
2024-12-22,Direct,164.86,7989,486
2024-12-23,Organic Search,325.80,20546,871
2024-12-23,Paid Search,2067.04,141449,4414
2024-12-23,Email,176.80,8859,682
2024-12-23,Social,1446.10,81552,2053
2024-12-23,Marketplace,745.44,34484,1213
2024-12-23,Direct,174.60,7159,450
2024-12-24,Organic Search,291.12,12409,574
2024-12-24,Paid Search,2091.61,127721,3789
2024-12-24,Email,387.48,20739,1367
2024-12-24,Social,1376.48,78349,1177
2024-12-24,Marketplace,749.84,50347,1884
2024-12-24,Direct,130.81,7610,380
2024-12-25,Organic Search,277.24,12113,495
2024-12-25,Paid Search,2169.70,100173,3370
2024-12-25,Email,193.09,12571,697
2024-12-25,Social,1393.97,70509,1685
2024-12-25,Marketplace,684.36,36754,1387
2024-12-25,Direct,108.91,6344,331
2024-12-26,Organic Search,366.02,15039,662
2024-12-26,Paid Search,2052.38,127792,4196
2024-12-26,Email,263.23,13864,960
2024-12-26,Social,1398.03,90926,2240
2024-12-26,Marketplace,699.56,34969,1232
2024-12-26,Direct,185.74,10356,477
2024-12-27,Organic Search,378.68,23227,916
2024-12-27,Paid Search,2027.64,130326,3833
2024-12-27,Email,207.38,10499,744
2024-12-27,Social,1363.43,79093,1946
2024-12-27,Marketplace,676.39,41576,1871
2024-12-27,Direct,50.19,2067,111
2024-12-28,Organic Search,305.77,12142,527
2024-12-28,Paid Search,2116.87,97450,3005
2024-12-28,Email,159.06,9310,629
2024-12-28,Social,1395.98,70866,2033
2024-12-28,Marketplace,756.89,43736,1578
2024-12-28,Direct,184.90,8762,397
2024-12-29,Organic Search,356.88,14209,609
2024-12-29,Paid Search,2124.74,92885,3114
2024-12-29,Email,240.05,9562,630
2024-12-29,Social,1327.82,74685,1769
2024-12-29,Marketplace,647.49,29638,943
2024-12-29,Direct,106.02,4936,241
2024-12-30,Organic Search,310.92,14761,738
2024-12-30,Paid Search,2090.26,132682,4367
2024-12-30,Email,218.45,11431,804
2024-12-30,Social,1430.39,83653,2023
2024-12-30,Marketplace,711.77,30109,1162
2024-12-30,Direct,114.86,4505,230
2024-12-31,Organic Search,324.29,22655,1034
2024-12-31,Paid Search,2078.28,88245,2517
2024-12-31,Email,282.36,18894,1156
2024-12-31,Social,1456.64,67421,1981
2024-12-31,Marketplace,708.47,45634,1674
2024-12-31,Direct,133.78,6609,357
2025-01-01,Organic Search,353.58,15804,713
2025-01-01,Paid Search,1288.00,64027,1579
2025-01-01,Email,249.21,16486,1072
2025-01-01,Social,841.15,57791,1488
2025-01-01,Marketplace,757.48,32184,1326
2025-01-01,Direct,128.99,5611,295
2025-01-02,Organic Search,283.27,19273,786
2025-01-02,Paid Search,1296.35,69962,1774
2025-01-02,Email,249.61,16788,1327
2025-01-02,Social,924.08,51794,1512
2025-01-02,Marketplace,770.69,36195,1572
2025-01-02,Direct,161.02,10614,460
2025-01-03,Organic Search,362.63,15779,727
2025-01-03,Paid Search,1254.42,56326,1591
2025-01-03,Email,279.71,15394,1195
2025-01-03,Social,846.95,42797,1191
2025-01-03,Marketplace,761.24,52412,1606
2025-01-03,Direct,47.78,3262,177
2025-01-04,Organic Search,270.77,18849,932
2025-01-04,Paid Search,1377.45,70782,2353
2025-01-04,Email,217.29,10376,794
2025-01-04,Social,890.09,53676,1218
2025-01-04,Marketplace,671.29,47869,1903
2025-01-04,Direct,96.59,4289,189
2025-01-05,Organic Search,330.69,12662,625
2025-01-05,Paid Search,1307.26,69837,1963
2025-01-05,Email,261.28,11125,831
2025-01-05,Social,905.67,43515,1043
2025-01-05,Marketplace,736.29,38266,1551
2025-01-05,Direct,176.16,8751,533
2025-01-06,Organic Search,284.79,13403,499
2025-01-06,Paid Search,1375.75,92044,3273
2025-01-06,Email,169.52,9518,523
2025-01-06,Social,759.16,53378,1355
2025-01-06,Marketplace,664.22,46249,1524
2025-01-06,Direct,141.50,6873,382
2025-01-07,Organic Search,332.74,19440,816
2025-01-07,Paid Search,1324.58,59386,1683
2025-01-07,Email,279.39,11889,907
2025-01-07,Social,1025.14,71971,1660
2025-01-07,Marketplace,748.78,37762,1417
2025-01-07,Direct,173.56,7922,433
2025-01-08,Organic Search,323.23,21241,1009
2025-01-08,Paid Search,1353.82,55066,1565
2025-01-08,Email,288.18,16134,915
2025-01-08,Social,858.37,53594,1426
2025-01-08,Marketplace,687.18,43116,1799
2025-01-08,Direct,172.07,8110,388
2025-01-09,Organic Search,301.86,17493,858
2025-01-09,Paid Search,1407.95,66343,1786
2025-01-09,Email,311.62,18577,981
2025-01-09,Social,936.50,43226,1040
2025-01-09,Marketplace,688.15,46206,1928
2025-01-09,Direct,40.75,2372,144
2025-01-10,Organic Search,211.38,8489,371
2025-01-10,Paid Search,1356.50,55194,1871
2025-01-10,Email,221.01,12422,966
2025-01-10,Social,947.28,65797,1504
2025-01-10,Marketplace,817.20,39565,1347
2025-01-10,Direct,157.54,10059,553
2025-01-11,Organic Search,294.48,20601,851
2025-01-11,Paid Search,1309.55,87352,2558
2025-01-11,Email,282.10,13017,1121
2025-01-11,Social,778.74,33211,911
2025-01-11,Marketplace,677.73,48503,2102
2025-01-11,Direct,118.34,8251,479
2025-01-12,Organic Search,292.78,20618,1276
2025-01-12,Paid Search,1317.66,61173,1651
2025-01-12,Email,331.41,21794,1281
2025-01-12,Social,889.27,43133,1185
2025-01-12,Marketplace,724.45,41484,1513
2025-01-12,Direct,137.41,6277,392
2025-01-13,Organic Search,394.48,15232,640
2025-01-13,Paid Search,1288.18,54293,1617
2025-01-13,Email,324.15,22454,1463
2025-01-13,Social,917.71,46366,1213
2025-01-13,Marketplace,710.01,49492,1850
2025-01-13,Direct,118.14,5946,330
2025-01-14,Organic Search,364.92,24986,1079
2025-01-14,Paid Search,1268.51,82599,2833
2025-01-14,Email,295.86,17786,1554
2025-01-14,Social,899.03,49361,1191
2025-01-14,Marketplace,713.54,42838,1536
2025-01-14,Direct,127.53,7140,362
2025-01-15,Organic Search,356.32,23478,790
2025-01-15,Paid Search,1368.79,73094,2556
2025-01-15,Email,207.11,10150,679
2025-01-15,Social,926.06,38700,1088
2025-01-15,Marketplace,786.70,31142,1074
2025-01-15,Direct,129.46,8507,360
2025-01-16,Organic Search,371.12,14896,487
2025-01-16,Paid Search,1401.74,84200,2478
2025-01-16,Email,294.86,11458,788
2025-01-16,Social,959.91,42291,1261
2025-01-16,Marketplace,760.00,37143,1516
2025-01-16,Direct,67.26,2830,110
2025-01-17,Organic Search,368.64,26136,1169
2025-01-17,Paid Search,1357.47,93975,2745
2025-01-17,Email,252.83,15002,908
2025-01-17,Social,1032.43,71120,2129
2025-01-17,Marketplace,744.08,44021,1799
2025-01-17,Direct,108.70,6997,384
2025-01-18,Organic Search,363.93,21265,1095
2025-01-18,Paid Search,1396.41,93702,3421
2025-01-18,Email,257.56,16084,1019
2025-01-18,Social,953.18,65169,1591
2025-01-18,Marketplace,719.14,33064,1168
2025-01-18,Direct,155.74,9999,597
2025-01-19,Organic Search,267.04,11873,556
2025-01-19,Paid Search,1309.87,49838,1509
2025-01-19,Email,215.87,13292,1040
2025-01-19,Social,980.82,63344,1362
2025-01-19,Marketplace,742.30,38979,1607
2025-01-19,Direct,35.00,1888,96
2025-01-20,Organic Search,344.91,24553,1102
2025-01-20,Paid Search,1401.24,82172,2602
2025-01-20,Email,255.10,14079,940
2025-01-20,Social,963.63,49105,1469
2025-01-20,Marketplace,781.33,33833,1389
2025-01-20,Direct,177.29,12476,714
2025-01-21,Organic Search,365.24,25834,1124
2025-01-21,Paid Search,1348.09,59609,1566
2025-01-21,Email,380.54,23080,1846
2025-01-21,Social,943.54,58549,1306
2025-01-21,Marketplace,733.32,47297,2223
2025-01-21,Direct,85.61,5446,287
2025-01-22,Organic Search,355.18,25209,1176
2025-01-22,Paid Search,1392.85,60162,2200
2025-01-22,Email,347.18,19193,1254
2025-01-22,Social,869.06,41653,884
2025-01-22,Marketplace,782.95,56116,2128
2025-01-22,Direct,161.84,10097,461
2025-01-23,Organic Search,299.97,20172,748
2025-01-23,Paid Search,1430.24,74044,2921
2025-01-23,Email,246.57,14549,1193
2025-01-23,Social,951.66,57391,1429
2025-01-23,Marketplace,769.98,52744,1899
2025-01-23,Direct,138.44,9020,406
2025-01-24,Organic Search,394.79,22137,1042
2025-01-24,Paid Search,1374.34,75204,2751
2025-01-24,Email,277.72,15138,1132
2025-01-24,Social,887.01,62349,1896
2025-01-24,Marketplace,753.28,36921,1160
2025-01-24,Direct,191.64,8714,459
2025-01-25,Organic Search,301.75,12054,572
2025-01-25,Paid Search,1400.35,64127,1643
2025-01-25,Email,276.05,13919,869
2025-01-25,Social,991.22,64315,1728
2025-01-25,Marketplace,783.36,44913,1756
2025-01-25,Direct,158.23,9561,363
2025-01-26,Organic Search,304.42,19023,915
2025-01-26,Paid Search,1440.81,99736,3301
2025-01-26,Email,226.40,8733,685
2025-01-26,Social,943.66,58988,1443
2025-01-26,Marketplace,720.91,35263,1279
2025-01-26,Direct,85.72,3796,190
2025-01-27,Organic Search,335.75,14323,630
2025-01-27,Paid Search,1389.86,60295,2108
2025-01-27,Email,315.46,18980,1368
2025-01-27,Social,987.16,40526,1124
2025-01-27,Marketplace,710.36,40798,1964
2025-01-27,Direct,127.02,8914,404
2025-01-28,Organic Search,292.21,17534,836
2025-01-28,Paid Search,1345.06,75040,2527
2025-01-28,Email,314.87,17216,1308
2025-01-28,Social,910.65,53242,1337
2025-01-28,Marketplace,752.54,45279,1611
2025-01-28,Direct,121.77,8598,435
2025-01-29,Organic Search,299.41,16821,524
2025-01-29,Paid Search,1340.02,66977,2124
2025-01-29,Email,310.68,21742,1177
2025-01-29,Social,892.13,55081,1051
2025-01-29,Marketplace,742.72,30539,1224
2025-01-29,Direct,131.92,5857,272
2025-01-30,Organic Search,403.34,26100,1089
2025-01-30,Paid Search,1379.58,58272,1702
2025-01-30,Email,332.06,13400,967
2025-01-30,Social,974.62,53149,1098
2025-01-30,Marketplace,649.57,37118,1781
2025-01-30,Direct,35.00,1901,106
2025-01-31,Organic Search,338.99,17732,775
2025-01-31,Paid Search,1358.67,65912,1950
2025-01-31,Email,230.25,11888,750
2025-01-31,Social,879.47,61030,1417
2025-01-31,Marketplace,767.87,50488,1852
2025-01-31,Direct,96.01,5902,329
2025-02-01,Organic Search,426.99,16705,771
2025-02-01,Paid Search,1367.88,84489,2781
2025-02-01,Email,242.82,15329,1095
2025-02-01,Social,992.59,58522,1427
2025-02-01,Marketplace,801.82,33465,1233
2025-02-01,Direct,84.40,3601,162
2025-02-02,Organic Search,330.00,14850,600
2025-02-02,Paid Search,1384.61,86464,2274
2025-02-02,Email,273.44,11892,929
2025-02-02,Social,961.42,43279,1195
2025-02-02,Marketplace,714.89,47907,2435
2025-02-02,Direct,52.20,3085,132
2025-02-03,Organic Search,286.79,14168,587
2025-02-03,Paid Search,1327.62,69134,2504
2025-02-03,Email,221.16,10888,804
2025-02-03,Social,931.18,64617,2031
2025-02-03,Marketplace,755.91,35339,1204
2025-02-03,Direct,213.92,12580,728
2025-02-04,Organic Search,259.97,15086,775
2025-02-04,Paid Search,1410.34,87431,2468
2025-02-04,Email,335.34,17883,1174
2025-02-04,Social,953.51,64667,2012
2025-02-04,Marketplace,753.50,45951,2001
2025-02-04,Direct,96.40,4142,187
2025-02-05,Organic Search,380.63,19901,903
2025-02-05,Paid Search,1371.54,95728,2718
2025-02-05,Email,323.45,18154,1272
2025-02-05,Social,948.34,63705,1362
2025-02-05,Marketplace,755.27,31360,1299
2025-02-05,Direct,223.62,12839,676
2025-02-06,Organic Search,390.34,16361,815
2025-02-06,Paid Search,1400.87,68799,2142
2025-02-06,Email,357.55,15929,1033
2025-02-06,Social,888.91,44977,951
2025-02-06,Marketplace,701.79,47168,1841
2025-02-06,Direct,152.28,6008,332
2025-02-07,Organic Search,334.92,16193,802
2025-02-07,Paid Search,1439.33,84592,2545
2025-02-07,Email,181.00,7748,500
2025-02-07,Social,940.85,40114,890
2025-02-07,Marketplace,816.79,43853,1881
2025-02-07,Direct,185.42,10379,439
2025-02-08,Organic Search,319.68,18477,777
2025-02-08,Paid Search,1358.76,96160,2488
2025-02-08,Email,213.03,13934,946
2025-02-08,Social,1000.22,70124,1618
2025-02-08,Marketplace,760.00,36589,1547
2025-02-08,Direct,126.59,6480,372
2025-02-09,Organic Search,371.93,20987,963
2025-02-09,Paid Search,1356.10,65208,2387
2025-02-09,Email,292.56,12684,1086
2025-02-09,Social,935.45,62835,1481
2025-02-09,Marketplace,781.00,34540,1476
2025-02-09,Direct,74.41,2874,163
2025-02-10,Organic Search,350.46,20221,1005
2025-02-10,Paid Search,1353.54,88296,2723
2025-02-10,Email,192.26,12739,1026
2025-02-10,Social,1026.46,73506,1917
2025-02-10,Marketplace,723.98,49595,1594
2025-02-10,Direct,96.20,6119,305
2025-02-11,Organic Search,370.48,24214,1046
2025-02-11,Paid Search,1480.83,80806,2741
2025-02-11,Email,328.64,15432,1064
2025-02-11,Social,987.96,65808,1638
2025-02-11,Marketplace,796.58,51773,2028
2025-02-11,Direct,184.92,8054,313
2025-02-12,Organic Search,370.42,17606,657
2025-02-12,Paid Search,1404.75,89278,2900
2025-02-12,Email,249.89,15942,906
2025-02-12,Social,958.77,68836,1825
