customer_id,customer_segment,orders,net_revenue,gross_profit,avg_order_value,last_order_date,recency_days,top_category,value_band
C-01580,New,20,4285.74,1337.28,214.29,2026-04-07,23,Electronics,Strategic
C-00347,New,23,4282.22,1655.69,186.18,2026-03-03,58,Electronics,Strategic
C-00784,New,24,4281.96,1564.39,178.41,2026-04-30,0,Electronics,Strategic
C-02020,Returning,19,4281.06,1074.65,225.32,2026-04-22,8,Electronics,Strategic
C-02573,New,25,4280.72,1507.61,171.23,2026-04-20,10,Apparel,Strategic
C-02631,New,26,4280.38,1445.41,164.63,2026-03-23,38,Electronics,Strategic
C-02169,New,20,4280.25,1549.84,214.01,2026-04-11,19,Electronics,Strategic
C-02346,Returning,25,4279.35,1526.51,171.17,2026-04-07,23,Sports,Strategic
C-00013,New,28,4278.04,1404.52,152.79,2026-04-11,19,Sports,Strategic
C-00901,New,21,4277.15,1723.26,203.67,2026-04-23,7,Sports,Strategic
C-01106,New,28,4274.77,1536.79,152.67,2026-04-26,4,Home,Strategic
C-00623,VIP,33,4272.94,1583.91,129.48,2026-04-30,0,Apparel,Strategic
C-00211,Returning,27,4270.55,1338.74,158.17,2026-04-18,12,Home,Strategic
C-00250,Returning,23,4267.00,1362.62,185.52,2026-04-29,1,Electronics,Strategic
C-02216,Returning,26,4265.69,1436.72,164.07,2026-04-23,7,Electronics,Strategic
C-02134,Returning,27,4264.95,1326.13,157.96,2026-04-18,12,Electronics,Strategic
C-00922,Returning,24,4264.83,1564.15,177.70,2026-01-31,89,Electronics,Strategic
C-01117,Returning,29,4262.10,1688.78,146.97,2026-02-28,61,Home,Strategic
C-01749,New,28,4260.88,1317.59,152.17,2026-04-06,24,Electronics,Strategic
C-00484,Returning,20,4256.60,1532.20,212.83,2026-04-16,14,Electronics,Strategic
C-01539,New,26,4255.95,1571.75,163.69,2026-04-30,0,Home,Strategic
C-01183,New,22,4254.58,1520.01,193.39,2026-04-20,10,Home,Strategic
C-00774,Returning,24,4252.72,1422.75,177.20,2026-04-01,29,Home,Strategic
C-02599,New,27,4252.03,1488.52,157.48,2026-04-24,6,Electronics,Strategic
C-02540,New,26,4249.21,1570.09,163.43,2026-04-26,4,Sports,Strategic
C-02002,Returning,25,4244.99,1402.67,169.80,2026-03-06,55,Sports,Strategic
C-00458,Returning,20,4244.03,1464.27,212.20,2026-04-14,16,Home,Strategic
C-00349,Returning,28,4242.36,1492.17,151.51,2026-04-20,10,Apparel,Strategic
C-01930,Returning,24,4241.75,1526.84,176.74,2026-04-20,10,Electronics,Strategic
C-00437,New,19,4241.47,1650.06,223.24,2026-04-03,27,Apparel,Strategic
C-02427,Returning,25,4240.33,1522.90,169.61,2026-04-18,12,Beauty,Strategic
C-00868,Returning,25,4238.88,1540.10,169.56,2026-01-18,102,Home,Strategic
C-02220,Returning,17,4238.77,1579.89,249.34,2026-02-25,64,Sports,Strategic
C-01359,New,27,4235.81,1468.48,156.88,2026-03-19,42,Electronics,Strategic
C-01468,Returning,28,4235.50,1115.33,151.27,2026-04-01,29,Apparel,Strategic
C-02359,Returning,22,4233.61,1357.36,192.44,2026-03-26,35,Apparel,Strategic
C-00064,New,26,4231.28,1593.87,162.74,2026-04-02,28,Home,Strategic
C-00041,Returning,29,4224.73,1363.89,145.68,2026-03-21,40,Home,Strategic
C-01367,Returning,20,4223.89,1563.83,211.19,2026-03-04,57,Apparel,Strategic
C-02047,Returning,18,4223.61,1423.77,234.64,2026-03-26,35,Electronics,Strategic
C-00346,Returning,22,4223.47,1604.24,191.98,2026-04-29,1,Home,Strategic
C-00180,Returning,34,4222.84,1266.50,124.20,2026-04-11,19,Home,Strategic
C-02146,New,25,4222.04,1448.42,168.88,2026-04-10,20,Home,Strategic
C-02155,Returning,27,4221.69,1100.94,156.36,2026-03-21,40,Electronics,Strategic
C-00525,New,28,4220.88,1438.83,150.75,2026-03-23,38,Electronics,Strategic
C-02177,New,22,4220.54,1201.88,191.84,2026-01-24,96,Electronics,Strategic
C-00817,Returning,25,4218.93,1574.83,168.76,2026-04-20,10,Home,Strategic
C-02303,New,23,4217.26,1403.82,183.36,2026-04-01,29,Home,Strategic
C-01437,New,16,4216.55,1345.65,263.53,2026-03-14,47,Electronics,Strategic
C-02335,New,24,4216.50,1468.78,175.69,2026-04-16,14,Electronics,Strategic
C-01316,New,32,4215.13,1372.92,131.72,2026-04-26,4,Electronics,Strategic
C-01871,New,28,4213.73,1520.08,150.49,2026-04-25,5,Home,Strategic
C-01616,New,24,4211.32,1206.51,175.47,2026-04-07,23,Apparel,Strategic
C-01326,New,25,4207.90,1482.88,168.32,2026-02-18,71,Electronics,Strategic
C-02683,Returning,23,4207.83,1373.84,182.95,2026-04-25,5,Home,Strategic
C-01371,Returning,24,4207.66,1583.96,175.32,2026-04-28,2,Electronics,Strategic
C-00248,Returning,26,4207.51,1527.50,161.83,2026-04-20,10,Apparel,Strategic
C-01299,New,23,4203.89,1533.35,182.78,2026-04-11,19,Electronics,Strategic
C-00288,New,23,4203.29,1281.27,182.75,2026-04-10,20,Apparel,Strategic
C-02526,New,32,4201.34,1491.01,131.29,2026-04-28,2,Electronics,Strategic
C-01851,New,31,4198.82,1427.66,135.45,2026-04-21,9,Apparel,Strategic
C-00722,New,25,4198.58,1423.81,167.94,2026-04-15,15,Electronics,Strategic
C-02639,Returning,21,4197.74,1486.41,199.89,2026-04-19,11,Electronics,Strategic
C-02609,Returning,27,4194.17,1488.74,155.34,2026-04-04,26,Electronics,Strategic
C-00293,Returning,21,4193.58,1574.01,199.69,2026-03-09,52,Apparel,Strategic
C-02436,New,21,4192.73,1303.22,199.65,2026-04-28,2,Electronics,Strategic
C-01129,New,15,4191.80,1343.14,279.45,2026-04-22,8,Electronics,Strategic
C-01442,Returning,26,4190.80,1108.50,161.18,2026-04-23,7,Home,Strategic
C-02672,Returning,26,4189.49,1288.05,161.13,2026-03-13,48,Electronics,Strategic
C-00899,Returning,25,4187.09,1490.72,167.48,2026-03-09,52,Sports,Strategic
C-02587,Returning,26,4186.07,1451.97,161.00,2026-03-19,42,Home,Strategic
C-02014,Returning,19,4185.86,1209.61,220.31,2026-04-22,8,Electronics,Strategic
C-01890,New,22,4184.67,1295.98,190.21,2025-12-16,135,Home,Strategic
C-01486,Returning,27,4184.23,1330.08,154.97,2026-04-01,29,Electronics,Strategic
C-01328,Returning,25,4183.81,1389.51,167.35,2026-04-22,8,Apparel,Strategic
C-00136,New,23,4183.41,1524.96,181.89,2026-03-01,60,Home,Strategic
C-00061,New,22,4179.31,1375.46,189.97,2026-04-22,8,Electronics,Strategic
C-01665,New,25,4178.47,1272.65,167.14,2026-04-10,20,Electronics,Strategic
C-01194,Returning,31,4177.98,1032.43,134.77,2026-03-23,38,Home,Strategic
C-02332,New,23,4175.57,1331.97,181.55,2026-04-12,18,Home,Strategic
C-00247,New,25,4166.30,1340.09,166.65,2026-04-28,2,Sports,Strategic
C-00354,Returning,22,4162.87,1342.09,189.22,2026-03-28,33,Electronics,Strategic
C-02482,New,28,4162.72,1473.60,148.67,2026-04-29,1,Electronics,Strategic
C-00555,Returning,21,4162.00,1431.48,198.19,2026-04-04,26,Electronics,Strategic
C-02764,New,27,4159.52,1405.29,154.06,2026-03-30,31,Electronics,Strategic
C-00634,Returning,27,4158.39,1455.27,154.01,2026-04-27,3,Apparel,Strategic
C-02040,New,25,4157.48,1195.13,166.30,2026-03-25,36,Apparel,Strategic
C-00698,New,23,4156.72,1474.26,180.73,2026-04-21,9,Electronics,Strategic
C-00857,Returning,19,4156.05,1307.11,218.74,2026-03-06,55,Electronics,Strategic
C-00759,New,27,4152.18,1159.86,153.78,2026-04-05,25,Beauty,Strategic
C-00888,Returning,27,4151.79,1310.52,153.77,2026-03-08,53,Electronics,Strategic
C-01611,VIP,34,4151.36,1555.71,122.10,2026-04-23,7,Home,Strategic
C-01286,Returning,23,4148.13,1477.43,180.35,2026-03-22,39,Electronics,Strategic
C-00738,Returning,20,4146.72,1558.98,207.34,2026-04-14,16,Electronics,Strategic
C-01804,Returning,16,4145.60,1520.06,259.10,2026-03-14,47,Home,Strategic
C-02726,Returning,19,4144.95,1538.54,218.16,2026-03-22,39,Sports,Strategic
C-00599,New,26,4144.45,1481.83,159.40,2026-04-15,15,Home,Strategic
C-00716,Returning,22,4143.52,1501.95,188.34,2026-01-21,99,Electronics,Strategic
C-01983,Returning,25,4139.58,1385.65,165.58,2026-04-13,17,Electronics,Strategic
C-00536,Returning,17,4138.47,1399.14,243.44,2026-03-24,37,Home,Strategic
C-01028,New,28,4138.24,1212.27,147.79,2026-04-26,4,Electronics,Strategic
C-00258,New,28,4138.04,1538.15,147.79,2026-04-10,20,Electronics,Strategic
C-01411,Returning,29,4135.49,795.05,142.60,2026-04-26,4,Electronics,Strategic
C-00644,Returning,27,4131.49,1265.20,153.02,2026-04-26,4,Electronics,Strategic
C-00663,New,26,4128.66,940.14,158.79,2026-03-21,40,Sports,Strategic
C-01378,Returning,26,4128.60,1244.38,158.79,2026-04-25,5,Home,Strategic
C-02315,New,22,4125.76,921.54,187.53,2026-04-24,6,Electronics,Strategic
C-00568,Returning,25,4125.30,1531.21,165.01,2026-04-28,2,Electronics,Strategic
C-01109,New,22,4115.00,1415.15,187.05,2026-04-01,29,Electronics,Strategic
C-00851,Returning,22,4111.87,1425.16,186.90,2026-04-17,13,Electronics,Strategic
C-01123,Returning,27,4111.77,1523.97,152.29,2026-02-13,76,Books,Strategic
C-01566,New,22,4110.98,1409.84,186.86,2026-03-27,34,Electronics,Strategic
C-00822,New,25,4110.50,1498.41,164.42,2026-04-20,10,Home,Strategic
C-00015,Returning,25,4107.74,915.37,164.31,2026-03-20,41,Home,Strategic
C-01532,New,20,4107.14,1337.08,205.36,2026-03-22,39,Home,Strategic
C-00655,New,25,4106.52,1343.48,164.26,2026-02-27,62,Apparel,Strategic
C-02748,New,20,4103.96,1385.71,205.20,2026-04-15,15,Electronics,Strategic
C-02013,Returning,22,4101.68,1316.51,186.44,2026-01-23,97,Electronics,Strategic
C-00111,New,29,4099.59,1148.07,141.37,2026-02-12,77,Electronics,Strategic
C-02154,New,23,4097.81,1273.54,178.17,2026-04-23,7,Beauty,Strategic
C-02435,Returning,18,4095.92,1560.58,227.55,2026-04-23,7,Electronics,Strategic
C-02574,Returning,21,4095.18,1453.90,195.01,2026-03-24,37,Electronics,Strategic
C-01315,New,22,4094.82,1560.77,186.13,2026-02-23,66,Apparel,Strategic
C-02750,New,25,4094.52,1177.72,163.78,2026-04-19,11,Electronics,Strategic
C-00758,Returning,23,4092.23,1155.94,177.92,2026-03-26,35,Electronics,Strategic
C-01421,Returning,27,4092.11,1603.93,151.56,2026-04-18,12,Apparel,Strategic
C-00510,New,23,4091.10,1073.51,177.87,2026-03-31,30,Electronics,Strategic
C-01078,Returning,21,4090.92,1231.83,194.81,2026-04-19,11,Electronics,Strategic
C-02434,Returning,26,4089.51,1152.27,157.29,2026-04-14,16,Electronics,Strategic
C-02411,Returning,23,4089.45,1419.65,177.80,2026-04-14,16,Electronics,Strategic
C-01231,New,25,4086.80,1180.05,163.47,2026-04-30,0,Electronics,Strategic
C-01368,New,24,4086.15,1479.62,170.26,2026-03-30,31,Home,Strategic
C-00135,New,20,4085.19,1501.57,204.26,2026-03-15,46,Electronics,Strategic
C-01722,Returning,31,4084.82,947.43,131.77,2026-03-28,33,Electronics,Strategic
C-01835,Returning,19,4084.44,1486.10,214.97,2026-04-27,3,Electronics,Strategic
C-00605,Returning,22,4083.42,1535.31,185.61,2026-03-24,37,Electronics,Strategic
C-02041,New,24,4082.98,1173.45,170.12,2026-02-16,73,Electronics,Strategic
C-01495,New,27,4082.58,1515.35,151.21,2026-04-13,17,Electronics,Strategic
C-00424,Returning,18,4081.65,1506.92,226.76,2026-04-12,18,Home,Strategic
C-02206,Returning,25,4080.61,1431.89,163.22,2026-04-08,22,Electronics,Strategic
C-02426,Returning,18,4080.24,1444.93,226.68,2026-04-04,26,Home,Strategic
C-00530,Returning,26,4080.13,1493.98,156.93,2026-04-15,15,Beauty,Strategic
C-02017,Returning,24,4077.25,1505.87,169.89,2026-04-11,19,Electronics,Strategic
C-00418,New,23,4076.43,1199.75,177.24,2026-04-21,9,Apparel,Strategic
C-02788,VIP,46,4074.99,870.34,88.59,2026-04-24,6,Beauty,Strategic
C-02003,New,25,4073.43,867.74,162.94,2026-04-16,14,Home,Strategic
C-02213,Returning,27,4072.15,1334.61,150.82,2026-04-03,27,Electronics,Strategic
C-00780,Returning,21,4071.84,1453.62,193.90,2026-04-21,9,Sports,Strategic
C-02412,Returning,27,4071.45,1546.32,150.79,2026-04-15,15,Electronics,Strategic
C-02407,New,26,4070.93,1297.57,156.57,2026-03-30,31,Home,Strategic
C-00005,New,27,4069.80,540.94,150.73,2026-04-06,24,Electronics,Strategic
C-01480,Returning,31,4069.46,1267.15,131.27,2026-04-01,29,Electronics,Strategic
C-01856,New,25,4068.12,1294.46,162.72,2026-03-26,35,Electronics,Strategic
C-00713,Returning,21,4066.91,1516.53,193.66,2026-04-21,9,Home,Strategic
C-00035,New,23,4065.72,1141.43,176.77,2026-04-08,22,Apparel,Strategic
C-00829,Returning,17,4065.17,1441.82,239.13,2026-04-28,2,Apparel,Strategic
C-02771,Returning,26,4065.12,1117.84,156.35,2026-04-28,2,Electronics,Strategic
C-00938,Returning,25,4064.15,1461.82,162.57,2026-04-24,6,Electronics,Strategic
C-01888,Returning,19,4062.43,1580.77,213.81,2026-04-28,2,Home,Strategic
C-01951,New,19,4059.48,1495.44,213.66,2026-04-13,17,Electronics,Strategic
C-01960,New,22,4059.07,1108.99,184.50,2026-04-17,13,Electronics,Strategic
C-01591,Returning,22,4057.85,1224.42,184.45,2025-10-13,199,Home,Strategic
C-01634,Returning,23,4057.62,1457.75,176.42,2026-04-05,25,Home,Strategic
C-01873,Returning,29,4057.02,1482.74,139.90,2026-04-20,10,Sports,Strategic
C-01346,New,33,4054.67,873.75,122.87,2026-04-17,13,Electronics,Strategic
C-01977,New,20,4054.56,1255.97,202.73,2026-02-21,68,Electronics,Strategic
C-00231,New,26,4054.07,1165.88,155.93,2026-03-16,45,Electronics,Strategic
C-01113,Returning,30,4053.48,1434.20,135.12,2026-04-20,10,Apparel,Strategic
C-01114,Returning,23,4053.15,1409.01,176.22,2026-04-15,15,Electronics,Strategic
C-00732,New,22,4051.50,1445.55,184.16,2026-04-03,27,Books,Strategic
C-01933,Returning,18,4048.01,1515.30,224.89,2026-04-16,14,Electronics,Strategic
C-01047,Returning,24,4045.98,1351.57,168.58,2026-04-15,15,Beauty,Strategic
C-00931,New,26,4041.57,1370.64,155.45,2026-04-27,3,Home,Strategic
C-02018,New,20,4041.50,1372.06,202.07,2026-04-20,10,Sports,Strategic
C-02770,New,18,4041.47,1537.51,224.53,2026-04-28,2,Home,Strategic
C-01352,New,26,4041.07,1421.53,155.43,2026-03-18,43,Electronics,Strategic
C-01360,Returning,21,4040.19,1071.38,192.39,2026-04-22,8,Books,Strategic
C-01073,New,19,4040.01,1446.79,212.63,2026-04-08,22,Sports,Strategic
C-01417,New,20,4038.74,1392.31,201.94,2026-04-23,7,Home,Strategic
C-01278,New,24,4038.02,1551.09,168.25,2026-03-15,46,Electronics,Strategic
C-01069,New,25,4036.98,1304.24,161.48,2026-04-22,8,Electronics,Strategic
C-00302,Returning,21,4036.84,1522.06,192.23,2026-04-08,22,Sports,Strategic
C-02030,New,22,4033.07,1184.77,183.32,2026-02-26,63,Electronics,Strategic
C-00615,Returning,26,4032.57,1325.73,155.10,2026-04-17,13,Home,Strategic
C-00540,VIP,32,4030.28,218.79,125.95,2026-04-16,14,Home,Strategic
C-02088,Returning,26,4028.99,1245.36,154.96,2026-04-25,5,Sports,Strategic
C-02710,Returning,32,4027.25,1035.33,125.85,2026-04-20,10,Sports,Strategic
C-01965,Returning,21,4026.63,1629.61,191.74,2026-04-17,13,Home,Strategic
C-01424,New,25,4025.85,1544.28,161.03,2026-03-13,48,Electronics,Strategic
C-00152,Returning,33,4025.69,1251.57,121.99,2026-03-29,32,Home,Strategic
C-01235,New,22,4025.69,914.04,182.99,2026-04-15,15,Electronics,Strategic
C-00635,Returning,24,4024.80,1428.23,167.70,2026-04-29,1,Electronics,Strategic
C-01477,Returning,21,4023.55,1463.61,191.60,2026-03-13,48,Apparel,Strategic
C-02142,New,23,4023.38,1014.27,174.93,2026-04-21,9,Electronics,Strategic
C-00999,New,22,4022.85,1499.94,182.86,2026-03-31,30,Home,Strategic
C-01917,Returning,27,4022.74,1287.77,148.99,2026-04-16,14,Beauty,Strategic
C-02537,New,29,4022.17,1216.86,138.70,2026-04-30,0,Electronics,Strategic
C-01870,New,23,4020.23,1051.25,174.79,2026-03-26,35,Electronics,Strategic
C-00809,Returning,23,4019.50,1395.51,174.76,2026-04-17,13,Home,Strategic
C-00721,Returning,28,4017.84,1240.18,143.49,2026-04-12,18,Home,Strategic
C-01528,New,18,4016.29,1504.70,223.13,2026-04-27,3,Electronics,Strategic
C-00519,New,27,4011.68,1499.41,148.58,2025-12-16,135,Electronics,Strategic
C-00624,Returning,20,4009.81,1279.04,200.49,2026-04-04,26,Home,Strategic
C-00691,New,25,4005.57,1441.95,160.22,2026-04-10,20,Electronics,Strategic
C-00355,Returning,27,4005.56,1356.25,148.35,2026-04-09,21,Electronics,Strategic
C-01563,New,22,4002.23,1490.35,181.92,2026-01-31,89,Electronics,Strategic
C-00887,New,23,4000.64,1354.17,173.94,2026-04-24,6,Sports,Strategic
C-01443,New,23,3999.76,1277.21,173.90,2026-04-29,1,Home,Strategic
C-01586,Returning,23,3998.27,1482.62,173.84,2026-04-27,3,Electronics,Strategic
C-00524,New,26,3993.83,1626.02,153.61,2026-04-01,29,Electronics,Strategic
C-00535,Returning,24,3991.96,1435.99,166.33,2026-03-13,48,Home,Strategic
C-01747,New,23,3991.15,1393.21,173.53,2026-04-30,0,Electronics,Strategic
C-02029,New,30,3989.93,1323.70,133.00,2026-04-26,4,Home,Strategic
C-02423,New,20,3989.18,1208.33,199.46,2026-04-13,17,Electronics,Strategic
C-00434,Returning,29,3988.49,1384.44,137.53,2026-04-29,1,Electronics,Strategic
C-02342,Returning,31,3986.43,1293.26,128.59,2026-04-20,10,Electronics,Strategic
C-02201,Returning,18,3986.06,1557.93,221.45,2026-04-10,20,Home,Strategic
C-01991,Returning,20,3985.53,1432.68,199.28,2026-03-20,41,Electronics,Strategic
C-01945,New,26,3985.21,1484.60,153.28,2026-04-04,26,Home,Strategic
C-00380,New,23,3980.99,1259.15,173.09,2026-01-10,110,Electronics,Strategic
C-02620,Returning,25,3978.10,1367.51,159.12,2026-04-25,5,Sports,Strategic
C-00685,Returning,19,3977.97,1234.99,209.37,2026-04-14,16,Home,Strategic
C-02344,Returning,18,3977.30,1289.98,220.96,2025-11-13,168,Electronics,Strategic
C-01657,New,22,3976.77,1293.65,180.76,2026-03-12,49,Electronics,Strategic
C-01734,New,22,3975.89,1394.10,180.72,2026-04-23,7,Electronics,Strategic
C-02606,Returning,22,3975.51,1205.74,180.70,2026-04-24,6,Electronics,Strategic
C-02416,New,19,3972.53,1515.75,209.08,2026-03-25,36,Home,Strategic
C-00942,Returning,22,3972.10,1106.09,180.55,2026-04-23,7,Sports,Strategic
C-01924,New,22,3971.30,1120.51,180.51,2026-03-30,31,Home,Strategic
C-02541,Returning,27,3971.10,1224.85,147.08,2026-04-25,5,Electronics,Strategic
C-02691,New,25,3970.97,1144.49,158.84,2026-04-16,14,Apparel,Strategic
C-02278,New,21,3970.61,1575.92,189.08,2026-04-05,25,Electronics,Strategic
C-00213,Returning,27,3968.04,941.78,146.96,2026-04-27,3,Electronics,Strategic
C-00325,New,23,3966.76,1419.18,172.47,2026-04-24,6,Beauty,Strategic
C-02731,New,26,3965.59,1349.25,152.52,2026-04-02,28,Home,Strategic
C-02619,New,29,3963.89,1684.57,136.69,2026-03-02,59,Home,Strategic
C-01785,New,24,3962.24,1256.35,165.09,2026-04-12,18,Electronics,Strategic
C-02357,Returning,27,3961.78,1410.83,146.73,2026-03-04,57,Books,Strategic
C-00675,Returning,18,3960.98,1487.37,220.05,2026-04-20,10,Home,Strategic
C-02613,New,27,3960.12,1379.96,146.67,2026-03-25,36,Beauty,Strategic
C-00028,Returning,21,3958.39,926.23,188.49,2026-03-10,51,Electronics,Strategic
C-02695,Returning,26,3957.61,1308.89,152.22,2026-04-19,11,Home,Strategic
C-00322,Returning,30,3954.89,830.14,131.83,2026-04-10,20,Home,Strategic
C-00538,New,30,3953.53,1371.23,131.78,2026-04-25,5,Electronics,Strategic
C-02139,Returning,22,3953.17,1353.58,179.69,2026-04-25,5,Electronics,Strategic
C-00492,New,22,3952.82,1503.26,179.67,2026-04-04,26,Electronics,Strategic
C-00158,Returning,24,3952.61,1387.13,164.69,2026-04-25,5,Electronics,Strategic
C-00200,Returning,28,3950.86,1155.76,141.10,2026-04-16,14,Electronics,Strategic
C-01773,New,34,3947.05,1450.02,116.09,2026-04-16,14,Electronics,Strategic
C-01980,New,28,3945.30,1188.92,140.90,2026-04-30,0,Electronics,Strategic
C-00707,Returning,31,3944.39,781.76,127.24,2026-04-27,3,Home,Strategic
C-00943,New,22,3941.68,1381.43,179.17,2026-04-20,10,Electronics,Strategic
C-00462,New,30,3941.63,1134.03,131.39,2026-04-16,14,Electronics,Strategic
C-02463,New,23,3941.53,1055.87,171.37,2026-04-05,25,Electronics,Strategic
C-01407,Returning,25,3940.55,1012.27,157.62,2026-04-17,13,Electronics,Strategic
C-02132,Returning,24,3940.13,1432.92,164.17,2026-03-29,32,Electronics,Strategic
C-01330,New,19,3937.71,1182.21,207.25,2026-02-28,61,Electronics,Strategic
C-01515,New,18,3935.59,1143.04,218.64,2026-04-14,16,Apparel,Strategic
C-02786,Returning,17,3934.85,987.78,231.46,2026-03-26,35,Electronics,Strategic
C-00734,Returning,23,3932.69,1171.48,170.99,2026-04-24,6,Electronics,Strategic
C-02767,New,16,3930.49,1314.00,245.66,2026-02-25,64,Electronics,Strategic
C-02100,Returning,29,3930.24,880.88,135.53,2026-03-24,37,Home,Strategic
C-01682,Returning,27,3928.99,1241.02,145.52,2026-04-25,5,Home,Strategic
C-02012,Returning,19,3928.20,1428.18,206.75,2026-04-15,15,Electronics,Strategic
C-02798,New,31,3927.43,1351.52,126.69,2026-04-21,9,Apparel,Strategic
C-02511,Returning,26,3926.85,927.27,151.03,2026-04-26,4,Electronics,Strategic
C-02021,New,22,3925.88,1330.75,178.45,2026-03-22,39,Electronics,Strategic
C-00587,VIP,26,3923.05,1082.69,150.89,2026-04-17,13,Electronics,Strategic
C-01245,New,29,3920.83,1135.63,135.20,2026-04-09,21,Home,Strategic
C-00374,Returning,21,3919.89,1337.93,186.66,2026-04-08,22,Electronics,Strategic
C-02124,New,26,3918.86,1304.19,150.73,2026-04-11,19,Beauty,Strategic
C-01686,New,17,3918.48,1458.25,230.50,2026-01-26,94,Beauty,Strategic
C-00323,Returning,22,3916.61,576.79,178.03,2026-04-11,19,Sports,Strategic
C-00529,New,20,3915.60,1461.93,195.78,2026-01-31,89,Electronics,Strategic
